InventoryId;EpcSerial;Product
108366;90005012364;6E27A7460CADBB9A
108366;90005012440;6E27A7460CADBB9A
108366;90005012447;6E27A7460CADBB9A
108366;90005012531;6E27A7460CADBB9A
108366;90005012540;6E27A7460CADBB9A
108366;90005012547;6E27A7460CADBB9A
108366;90005012562;6E27A7460CADBB9A
108366;90005012570;6E27A7460CADBB9A
108366;90005012571;6E27A7460CADBB9A
108366;90005012581;6E27A7460CADBB9A
108366;90005012604;6E27A7460CADBB9A
108366;90005012611;6E27A7460CADBB9A
108366;90005012622;6E27A7460CADBB9A
108366;90005012632;6E27A7460CADBB9A
108366;90005012644;6E27A7460CADBB9A
108366;90005012645;6E27A7460CADBB9A
108366;90005012661;6E27A7460CADBB9A
108366;90005012685;6E27A7460CADBB9A
108366;90005029607;6E27A7460CADBB9A
108366;90005003470;D9572BD3B2FF0EF5
108366;90005007879;D9572BD3B2FF0EF5
108366;90005008053;D9572BD3B2FF0EF5
108366;90005008135;D9572BD3B2FF0EF5
108366;90005008356;D9572BD3B2FF0EF5
108366;90005008360;D9572BD3B2FF0EF5
108366;90005008370;D9572BD3B2FF0EF5
108366;90005009414;D9572BD3B2FF0EF5
108366;90005009486;D9572BD3B2FF0EF5
108366;90005009621;D9572BD3B2FF0EF5
108366;90005009838;D9572BD3B2FF0EF5
108366;90005009878;D9572BD3B2FF0EF5
108366;90005009894;D9572BD3B2FF0EF5
108366;50000006908;1365079874AFC1F2
108366;50000007361;1365079874AFC1F2
108366;90005000384;FF3236C9FA52BEBB
108366;90005006392;FF3236C9FA52BEBB
108366;90005006864;FF3236C9FA52BEBB
108366;50000000406;66F2AE42E57F0339
108366;50000000599;66F2AE42E57F0339
108366;50000000618;66F2AE42E57F0339
108366;50000000620;66F2AE42E57F0339
108366;50000000622;66F2AE42E57F0339
108366;50000000624;66F2AE42E57F0339
108366;50000000626;66F2AE42E57F0339
108366;50000000628;66F2AE42E57F0339
108366;50000000988;66F2AE42E57F0339
108366;90005014948;27EC2E89AFD84403
108366;90005014975;27EC2E89AFD84403
108366;90005017535;27EC2E89AFD84403
108366;90005017545;27EC2E89AFD84403
108366;90005017573;27EC2E89AFD84403
108366;90005017622;27EC2E89AFD84403
108366;90005017626;27EC2E89AFD84403
108366;90005017670;27EC2E89AFD84403
108366;90005017682;27EC2E89AFD84403
108366;90005017711;27EC2E89AFD84403
108366;90005017717;27EC2E89AFD84403
108366;90005017748;27EC2E89AFD84403
108366;90005018674;27EC2E89AFD84403
108366;90005019089;27EC2E89AFD84403
108366;90005019104;27EC2E89AFD84403
108366;90005019733;27EC2E89AFD84403
108366;90005019734;27EC2E89AFD84403
108366;90005019777;27EC2E89AFD84403
108366;90005020202;27EC2E89AFD84403
108366;90005010667;696E885D61E81C81
108366;90005010764;696E885D61E81C81
108366;90005010927;696E885D61E81C81
108366;90005011643;696E885D61E81C81
108366;90005012098;696E885D61E81C81
108366;90005012287;696E885D61E81C81
108366;90005012421;696E885D61E81C81
108366;90005012458;696E885D61E81C81
108366;90005013346;696E885D61E81C81
108366;90005013573;696E885D61E81C81
108366;90005013689;696E885D61E81C81
108366;90005013705;696E885D61E81C81
108366;90005014165;696E885D61E81C81
108366;90005014171;696E885D61E81C81
108366;90005014183;696E885D61E81C81
108366;90005014187;696E885D61E81C81
108366;90005014258;696E885D61E81C81
108366;90005014272;696E885D61E81C81
108366;90005014289;696E885D61E81C81
108366;90005014439;696E885D61E81C81
108366;50000001569;DE8965CD1F157267
108366;50000001663;D5E5F20E5615C00D
108366;50000002181;D5E5F20E5615C00D
108366;50000002222;D5E5F20E5615C00D
108366;50000002326;D5E5F20E5615C00D
108366;50000002651;D5E5F20E5615C00D
108366;50000001907;19F7B2FD7E23ED41
108366;50000001909;19F7B2FD7E23ED41
108366;90005007862;B34188FD7CDA17AD
108366;90005007919;B34188FD7CDA17AD
108366;90005008211;B34188FD7CDA17AD
108366;90005009878;B34188FD7CDA17AD
108366;90005009879;B34188FD7CDA17AD
108366;90005009880;B34188FD7CDA17AD
108366;90005009881;B34188FD7CDA17AD
108366;90005009882;B34188FD7CDA17AD
108366;90005010521;B34188FD7CDA17AD
108366;90005010522;B34188FD7CDA17AD
108366;90005010524;B34188FD7CDA17AD
108366;90005010554;B34188FD7CDA17AD
108366;90005010566;B34188FD7CDA17AD
108366;90005010574;B34188FD7CDA17AD
108366;90005004263;56DDFD9B0FE51A25
108366;90005004296;56DDFD9B0FE51A25
108366;90005004797;56DDFD9B0FE51A25
108366;90005009046;56DDFD9B0FE51A25
108366;90005009901;56DDFD9B0FE51A25
108366;90005009980;56DDFD9B0FE51A25
108366;90005009985;56DDFD9B0FE51A25
108366;90005010025;56DDFD9B0FE51A25
108366;90005010092;56DDFD9B0FE51A25
108366;90005010211;56DDFD9B0FE51A25
108366;90005011229;56DDFD9B0FE51A25
108366;90005011344;56DDFD9B0FE51A25
108366;90005011788;56DDFD9B0FE51A25
108366;90005011790;56DDFD9B0FE51A25
108366;90005011842;56DDFD9B0FE51A25
108366;90005012138;56DDFD9B0FE51A25
108366;90005012142;56DDFD9B0FE51A25
108366;90005012295;56DDFD9B0FE51A25
108366;90005014214;56DDFD9B0FE51A25
108366;90005014217;56DDFD9B0FE51A25
108366;90005014221;56DDFD9B0FE51A25
108366;90005014225;56DDFD9B0FE51A25
108366;90005014237;56DDFD9B0FE51A25
108366;90005014238;56DDFD9B0FE51A25
108366;90005006669;56DDFD9B0FE51A25
108366;90005006672;56DDFD9B0FE51A25
108366;90005006686;56DDFD9B0FE51A25
108366;90005006689;56DDFD9B0FE51A25
108366;90005006691;56DDFD9B0FE51A25
108366;90005006711;56DDFD9B0FE51A25
108366;90005006713;56DDFD9B0FE51A25
108366;90005006714;56DDFD9B0FE51A25
108366;90005006722;56DDFD9B0FE51A25
108366;90005007908;56DDFD9B0FE51A25
108366;90005011681;56DDFD9B0FE51A25
108366;90005011714;56DDFD9B0FE51A25
108366;90005011762;56DDFD9B0FE51A25
108366;90005011763;56DDFD9B0FE51A25
108366;90005011770;56DDFD9B0FE51A25
108366;90005011778;56DDFD9B0FE51A25
108366;90005011780;56DDFD9B0FE51A25
108366;90005011782;56DDFD9B0FE51A25
108366;90005012052;56DDFD9B0FE51A25
108366;90005012072;56DDFD9B0FE51A25
108366;90005012074;56DDFD9B0FE51A25
108366;90005012091;56DDFD9B0FE51A25
108366;90005002633;56DDFD9B0FE51A25
108366;90005004440;56DDFD9B0FE51A25
108366;90005004444;56DDFD9B0FE51A25
108366;90005004454;56DDFD9B0FE51A25
108366;90005004593;56DDFD9B0FE51A25
108366;90005006569;56DDFD9B0FE51A25
108366;90005006600;56DDFD9B0FE51A25
108366;90005006603;56DDFD9B0FE51A25
108366;90005006605;56DDFD9B0FE51A25
108366;90005006686;56DDFD9B0FE51A25
108366;90005006716;56DDFD9B0FE51A25
108366;90005006719;56DDFD9B0FE51A25
108366;90005006723;56DDFD9B0FE51A25
108366;90005006726;56DDFD9B0FE51A25
108366;90005006727;56DDFD9B0FE51A25
108366;90005006750;56DDFD9B0FE51A25
108366;90005007167;56DDFD9B0FE51A25
108366;90005007244;56DDFD9B0FE51A25
108366;90005007259;56DDFD9B0FE51A25
108366;90005007260;56DDFD9B0FE51A25
108366;90005007262;56DDFD9B0FE51A25
108366;90005007424;56DDFD9B0FE51A25
108366;90005010076;56DDFD9B0FE51A25
108366;90005000262;56DDFD9B0FE51A25
108366;90005000779;56DDFD9B0FE51A25
108366;90005000783;56DDFD9B0FE51A25
108366;90005000789;56DDFD9B0FE51A25
108366;90005000802;56DDFD9B0FE51A25
108366;90005001238;56DDFD9B0FE51A25
108366;90005001754;56DDFD9B0FE51A25
108366;90005001756;56DDFD9B0FE51A25
108366;90005001757;56DDFD9B0FE51A25
108366;90005001759;56DDFD9B0FE51A25
108366;90005003270;56DDFD9B0FE51A25
108366;90005003657;56DDFD9B0FE51A25
108366;90005004002;56DDFD9B0FE51A25
108366;90005004005;56DDFD9B0FE51A25
108366;90005004006;56DDFD9B0FE51A25
108366;90005004007;56DDFD9B0FE51A25
108366;90005004024;56DDFD9B0FE51A25
108366;90005004025;56DDFD9B0FE51A25
108366;90005004033;56DDFD9B0FE51A25
108366;90005004045;56DDFD9B0FE51A25
108366;90005005293;56DDFD9B0FE51A25
108366;90005006022;56DDFD9B0FE51A25
108366;50000000204;84DA5982FB594BA3
108366;50000000076;84DA5982FB594BA3
108366;50000000232;84DA5982FB594BA3
108366;50000000274;84DA5982FB594BA3
108366;50000000297;84DA5982FB594BA3
108366;50000000026;84DA5982FB594BA3
108366;50000000052;84DA5982FB594BA3
108366;50000000054;84DA5982FB594BA3
108366;50000000055;84DA5982FB594BA3
108366;50000000059;84DA5982FB594BA3
108366;50000000120;84DA5982FB594BA3
108366;50000000130;84DA5982FB594BA3
108366;50000000131;84DA5982FB594BA3
108366;50000000153;84DA5982FB594BA3
108366;50000000024;84DA5982FB594BA3
108366;50000000608;84DA5982FB594BA3
108366;50000000797;84DA5982FB594BA3
108366;50000000156;84DA5982FB594BA3
108366;50000000162;84DA5982FB594BA3
108366;50000000200;84DA5982FB594BA3
108366;50000000107;84DA5982FB594BA3
108366;50000000392;84DA5982FB594BA3
108366;50000000400;84DA5982FB594BA3
108366;50000000428;84DA5982FB594BA3
108366;50000000102;84DA5982FB594BA3
108366;50000000176;84DA5982FB594BA3
108366;50000000201;84DA5982FB594BA3
108366;50000000204;84DA5982FB594BA3
108366;50000000474;84DA5982FB594BA3
108366;50000000306;84DA5982FB594BA3
108366;50000000141;84DA5982FB594BA3
108366;90005006244;696E885D61E81C81
108366;90005006293;696E885D61E81C81
108366;90005006944;696E885D61E81C81
108366;90005007101;696E885D61E81C81
108366;90005007117;696E885D61E81C81
108366;90005007148;696E885D61E81C81
108366;90005007156;696E885D61E81C81
108366;90005007219;696E885D61E81C81
108366;90005007220;696E885D61E81C81
108366;90005007221;696E885D61E81C81
108366;90005008218;696E885D61E81C81
108366;90005008259;696E885D61E81C81
108366;90005008418;696E885D61E81C81
108366;90005010564;696E885D61E81C81
108366;90005011602;696E885D61E81C81
108366;90005011954;696E885D61E81C81
108366;90005011983;696E885D61E81C81
108366;90005012153;696E885D61E81C81
108366;90005012341;696E885D61E81C81
108366;90005012475;696E885D61E81C81
108366;90005012497;696E885D61E81C81
108366;90005012696;696E885D61E81C81
108366;90005012706;696E885D61E81C81
108366;90005013320;696E885D61E81C81
108366;90005013323;696E885D61E81C81
108366;90005013800;696E885D61E81C81
108366;90005013949;696E885D61E81C81
108366;90005013955;696E885D61E81C81
108366;90005013957;696E885D61E81C81
108366;90005013960;696E885D61E81C81
108366;90005013978;696E885D61E81C81
108366;90005014065;696E885D61E81C81
108366;90005014312;696E885D61E81C81
108366;90005014326;696E885D61E81C81
108366;90005007330;696E885D61E81C81
108366;90005007781;696E885D61E81C81
108366;90005008199;696E885D61E81C81
108366;90005009088;696E885D61E81C81
108366;90005009109;696E885D61E81C81
108366;90005009110;696E885D61E81C81
108366;90005009140;696E885D61E81C81
108366;90005009624;696E885D61E81C81
108366;90005009683;696E885D61E81C81
108366;50000001060;19F7B2FD7E23ED41
108366;50000002133;19F7B2FD7E23ED41
108366;50000002146;19F7B2FD7E23ED41
108366;50000002363;19F7B2FD7E23ED41
108366;50000002365;19F7B2FD7E23ED41
108366;50000003055;19F7B2FD7E23ED41
108366;50000003067;19F7B2FD7E23ED41
108366;50000003374;19F7B2FD7E23ED41
108366;50000002640;19F7B2FD7E23ED41
108366;50000002644;19F7B2FD7E23ED41
108366;50000003334;19F7B2FD7E23ED41
108366;50000003530;19F7B2FD7E23ED41
108366;50000001334;19F7B2FD7E23ED41
108366;50000001415;19F7B2FD7E23ED41
108366;50000001437;19F7B2FD7E23ED41
108366;50000001449;19F7B2FD7E23ED41
108366;50000001909;19F7B2FD7E23ED41
108366;50000002978;19F7B2FD7E23ED41
108366;50000003088;19F7B2FD7E23ED41
108366;50000003118;19F7B2FD7E23ED41
108366;50000003309;19F7B2FD7E23ED41
108366;50000003310;19F7B2FD7E23ED41
108366;50000000547;19F7B2FD7E23ED41
108366;50000000866;19F7B2FD7E23ED41
108366;50000000937;19F7B2FD7E23ED41
108366;50000000979;19F7B2FD7E23ED41
108366;50000001436;19F7B2FD7E23ED41
108366;50000001553;19F7B2FD7E23ED41
108366;50000001756;19F7B2FD7E23ED41
108366;50000002603;19F7B2FD7E23ED41
108366;50000002605;19F7B2FD7E23ED41
108366;50000002698;19F7B2FD7E23ED41
108366;50000002744;19F7B2FD7E23ED41
108366;50000002750;19F7B2FD7E23ED41
108366;50000002773;19F7B2FD7E23ED41
108366;50000000789;19F7B2FD7E23ED41
108366;50000000791;19F7B2FD7E23ED41
108366;50000000801;19F7B2FD7E23ED41
108366;50000001160;19F7B2FD7E23ED41
108366;50000001883;19F7B2FD7E23ED41
108366;50000001899;19F7B2FD7E23ED41
108366;50000001920;19F7B2FD7E23ED41
108366;50000000850;19F7B2FD7E23ED41
108366;50000000956;19F7B2FD7E23ED41
108366;50000001411;19F7B2FD7E23ED41
108366;50000001523;19F7B2FD7E23ED41
108366;50000000990;19F7B2FD7E23ED41
108366;50000000772;27759AAE888BAB39
108366;50000001910;66F2AE42E57F0339
108366;50000001913;66F2AE42E57F0339
108366;50000001937;66F2AE42E57F0339
108366;50000001959;66F2AE42E57F0339
108366;50000001963;66F2AE42E57F0339
108366;50000001964;66F2AE42E57F0339
108366;50000001975;66F2AE42E57F0339
108366;50000002314;66F2AE42E57F0339
108366;50000000240;66F2AE42E57F0339
108366;50000000360;66F2AE42E57F0339
108366;50000000362;66F2AE42E57F0339
108366;50000000384;66F2AE42E57F0339
108366;50000000389;66F2AE42E57F0339
108366;50000000506;66F2AE42E57F0339
108366;50000000538;66F2AE42E57F0339
108366;50000000540;66F2AE42E57F0339
108366;50000000560;66F2AE42E57F0339
108366;50000000566;66F2AE42E57F0339
108366;50000000123;66F2AE42E57F0339
108366;50000000142;66F2AE42E57F0339
108366;50000000272;66F2AE42E57F0339
108366;90005008501;27EC2E89AFD84403
108366;90005008766;27EC2E89AFD84403
108366;90005008774;27EC2E89AFD84403
108366;90005008810;27EC2E89AFD84403
108366;90005009789;27EC2E89AFD84403
108366;90005010128;27EC2E89AFD84403
108366;90005010196;27EC2E89AFD84403
108366;90005010666;27EC2E89AFD84403
108366;90005011286;27EC2E89AFD84403
108366;90005011361;27EC2E89AFD84403
108366;90005011382;27EC2E89AFD84403
108366;90005011566;27EC2E89AFD84403
108366;90005011571;27EC2E89AFD84403
108366;90005017665;27EC2E89AFD84403
108366;90005017670;27EC2E89AFD84403
108366;90005017695;27EC2E89AFD84403
108366;90005017706;27EC2E89AFD84403
108366;90005017878;27EC2E89AFD84403
108366;90005017906;27EC2E89AFD84403
108366;90005018149;27EC2E89AFD84403
108366;90005018410;27EC2E89AFD84403
108366;90005019389;27EC2E89AFD84403
108366;90005019413;27EC2E89AFD84403
108366;90005019537;27EC2E89AFD84403
108366;90005019656;27EC2E89AFD84403
108366;90005019827;27EC2E89AFD84403
108366;90005019856;27EC2E89AFD84403
108366;90005019972;27EC2E89AFD84403
108366;90005020166;27EC2E89AFD84403
108366;90005011086;27EC2E89AFD84403
108366;90005011857;27EC2E89AFD84403
108366;90005011935;27EC2E89AFD84403
108366;90005012197;27EC2E89AFD84403
108366;50000002125;30254F977789CDB3
108366;50000002309;30254F977789CDB3
108366;50000001537;30254F977789CDB3
108366;50000000084;30254F977789CDB3
108366;50000000066;30254F977789CDB3
108366;90005001550;46F03A082486979D
108366;90005002897;FF3236C9FA52BEBB
108366;90005004361;FF3236C9FA52BEBB
108366;90005005181;FF3236C9FA52BEBB
108366;90005005247;FF3236C9FA52BEBB
108366;90005003822;FF3236C9FA52BEBB
108366;90005003843;FF3236C9FA52BEBB
108366;90005003845;FF3236C9FA52BEBB
108366;90005008664;B34188FD7CDA17AD
108366;90005008768;B34188FD7CDA17AD
108366;90005008788;B34188FD7CDA17AD
108366;90005009484;B34188FD7CDA17AD
108366;90005009584;B34188FD7CDA17AD
108366;90005010249;B34188FD7CDA17AD
108366;90005010268;B34188FD7CDA17AD
108366;90005010271;B34188FD7CDA17AD
108366;90005010699;B34188FD7CDA17AD
108366;90005011000;B34188FD7CDA17AD
108366;90005011011;B34188FD7CDA17AD
108366;90005011012;B34188FD7CDA17AD
108366;90005011136;B34188FD7CDA17AD
108366;90005011138;B34188FD7CDA17AD
108366;90005011141;B34188FD7CDA17AD
108366;90005011145;B34188FD7CDA17AD
108366;90005004969;B34188FD7CDA17AD
108366;90005005347;B34188FD7CDA17AD
108366;90005005349;B34188FD7CDA17AD
108366;90005005350;B34188FD7CDA17AD
108366;90005005351;B34188FD7CDA17AD
108366;90005005352;B34188FD7CDA17AD
108366;90005005476;B34188FD7CDA17AD
108366;90005005256;B34188FD7CDA17AD
108366;90005005450;B34188FD7CDA17AD
108366;90005006772;B34188FD7CDA17AD
108366;90005006776;B34188FD7CDA17AD
108366;90005007328;B34188FD7CDA17AD
108366;90005007329;B34188FD7CDA17AD
108366;90005007338;B34188FD7CDA17AD
108366;90005007339;B34188FD7CDA17AD
108366;90005007664;B34188FD7CDA17AD
108366;90005003309;B34188FD7CDA17AD
108366;90005003754;B34188FD7CDA17AD
108366;50000001088;DE8965CD1F157267
108366;90005000117;DE8965CD1F157267
108366;50000001492;DE8965CD1F157267
108366;50000001508;DE8965CD1F157267
108366;50000001532;DE8965CD1F157267
108366;50000001568;DE8965CD1F157267
108366;90005000802;DE8965CD1F157267
108366;50000001036;DE8965CD1F157267
108366;50000002127;DE8965CD1F157267
108366;50000002225;DE8965CD1F157267
108366;50000002777;DE8965CD1F157267
108366;90005000915;DE8965CD1F157267
108366;90005001032;DE8965CD1F157267
108366;90005001202;DE8965CD1F157267
108366;50000002310;DE8965CD1F157267
108366;50000002348;DE8965CD1F157267
108366;50000002390;DE8965CD1F157267
108366;50000002394;DE8965CD1F157267
108366;50000002645;DE8965CD1F157267
108366;50000002646;DE8965CD1F157267
108366;90005000263;DE8965CD1F157267
108366;90005000352;DE8965CD1F157267
108366;50000000099;DE8965CD1F157267
108366;50000000101;DE8965CD1F157267
108366;90005000118;DE8965CD1F157267
108366;50000002188;DE8965CD1F157267
108366;50000002365;DE8965CD1F157267
108366;50000002372;DE8965CD1F157267
108366;90005000218;DE8965CD1F157267
108366;90005000240;DE8965CD1F157267
108366;90005000264;DE8965CD1F157267
108366;90005000478;DE8965CD1F157267
108366;50000000183;DE8965CD1F157267
108366;50000001024;DE8965CD1F157267
108366;50000001062;DE8965CD1F157267
108366;50000002078;DE8965CD1F157267
108366;90005000434;DE8965CD1F157267
108366;90005000600;DE8965CD1F157267
108366;90005000701;DE8965CD1F157267
108366;50000000107;DE8965CD1F157267
108366;90005000379;DE8965CD1F157267
108366;50000000953;DE8965CD1F157267
108366;50000001115;DE8965CD1F157267
108366;50000001468;DE8965CD1F157267
108366;90005000278;DE8965CD1F157267
108366;90005000283;DE8965CD1F157267
108366;50000000168;DE8965CD1F157267
108366;50000001374;DE8965CD1F157267
108366;90005000150;DE8965CD1F157267
108366;90005000523;DE8965CD1F157267
108366;90005007424;8224A2015859EFDA
108366;90005007497;8224A2015859EFDA
108366;90005014943;8224A2015859EFDA
108366;90005005459;8224A2015859EFDA
108366;90005006532;8224A2015859EFDA
108366;90005006546;8224A2015859EFDA
108366;90005002654;8224A2015859EFDA
108366;90005002717;8224A2015859EFDA
108366;90005003708;8224A2015859EFDA
108366;90005012115;8224A2015859EFDA
108366;90005015343;0E1E10E75E6B07A3
108366;90005001714;E05D8EDDBF5EF284
108366;90005001818;E05D8EDDBF5EF284
108366;90005001992;E05D8EDDBF5EF284
108366;90005003301;E05D8EDDBF5EF284
108366;90005003312;E05D8EDDBF5EF284
108366;90005003401;E05D8EDDBF5EF284
108366;90005003419;E05D8EDDBF5EF284
108366;90005003720;E05D8EDDBF5EF284
108366;90005003723;E05D8EDDBF5EF284
108366;90005002040;E05D8EDDBF5EF284
108366;90005002770;E05D8EDDBF5EF284
108366;90005002902;E05D8EDDBF5EF284
108366;90005002908;E05D8EDDBF5EF284
108366;90005002996;E05D8EDDBF5EF284
108366;90005002806;E05D8EDDBF5EF284
108366;90005002828;E05D8EDDBF5EF284
108366;90005002848;E05D8EDDBF5EF284
108366;90005002938;E05D8EDDBF5EF284
108366;90005002972;E05D8EDDBF5EF284
108366;90005004001;E05D8EDDBF5EF284
108366;90005000355;E05D8EDDBF5EF284
108366;90005001236;E05D8EDDBF5EF284
108366;90005001269;E05D8EDDBF5EF284
108366;90005001373;E05D8EDDBF5EF284
108366;50000000300;6CA5814301EC8DE6
108366;50000001365;6CA5814301EC8DE6
108366;50000001371;6CA5814301EC8DE6
108366;50000001373;6CA5814301EC8DE6
108366;50000001376;6CA5814301EC8DE6
108366;50000001379;6CA5814301EC8DE6
108366;50000001380;6CA5814301EC8DE6
108366;50000001384;6CA5814301EC8DE6
108366;50000001387;6CA5814301EC8DE6
108366;50000001431;6CA5814301EC8DE6
108366;50000001448;6CA5814301EC8DE6
108366;50000001461;6CA5814301EC8DE6
